SA2_2023_V1_00_Origin_CODE,SA2_2023_V1_00_Origin_NAME,SA2_2023_V1_00_Destination_CODE,SA2_2023_V1_00_Destination_NAME,work_2018_Work_at_home,work_2018_Drive_a_private_car_truck_or_van,work_2018_Drive_a_company_car_truck_or_van,work_2018_Passenger_in_a_car_truck_van_or_company_bus,work_2018_Public_bus,work_2018_Train,work_2018_Bicycle,work_2018_Walk_or_jog,work_2018_Ferry,work_2018_Other,work_2018_Total_stated,work_2023_Work_at_home,work_2023_Drive_a_private_car_truck_or_van,work_2023_Drive_a_company_car_truck_or_van,work_2023_Passenger_in_a_car_truck_van_or_company_bus,work_2023_Public_bus,work_2023_Train,work_2023_Bicycle,work_2023_Walk_or_jog,work_2023_Ferry,work_2023_Other,work_2023_Total_stated
101900,Kaeo,102501,Waipapa,0,18,0,0,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,0,0,21
101900,Kaeo,102600,Puketotara,0,9,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,9
101900,Kaeo,102801,Riverview,0,9,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,9
101900,Kaeo,103000,Kerikeri Central,0,33,0,0,0,0,0,0,0,0,39,0,42,0,0,0,0,0,0,0,0,45
101900,Kaeo,103101,Kerikeri South,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
101900,Kaeo,103301,Puketona-Waitangi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101900,Kaeo,103401,Ngapuhi,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
101900,Kaeo,103501,Kaikohe,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
101900,Kaeo,104600,Kawakawa,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
102000,Omahuta Forest-Horeke,100700,Kaitaia East,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
102000,Omahuta Forest-Horeke,100800,Kaitaia West,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
102000,Omahuta Forest-Horeke,102000,Omahuta Forest-Horeke,114,21,0,0,0,0,0,0,0,0,141,156,18,0,0,0,0,0,0,0,0,180
102000,Omahuta Forest-Horeke,102100,Hokianga South,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
102000,Omahuta Forest-Horeke,102201,Lake Manuwai-Kapiro,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
102000,Omahuta Forest-Horeke,102300,Okaihau,0,9,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,12
102000,Omahuta Forest-Horeke,102501,Waipapa,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
102000,Omahuta Forest-Horeke,102600,Puketotara,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
102000,Omahuta Forest-Horeke,102801,Riverview,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
102000,Omahuta Forest-Horeke,103000,Kerikeri Central,0,15,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,9
102000,Omahuta Forest-Horeke,103101,Kerikeri South,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
102000,Omahuta Forest-Horeke,103501,Kaikohe,0,18,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,24
102100,Hokianga South,102100,Hokianga South,96,60,12,0,0,0,0,15,0,0,192,162,81,9,0,0,0,0,18,0,0,276
102100,Hokianga South,102900,Waipoua Forest,0,24,0,0,0,0,0,0,0,0,27,0,21,0,0,0,0,0,0,0,0,27
102100,Hokianga South,103401,Ngapuhi,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
102100,Hokianga South,103501,Kaikohe,0,24,0,0,0,0,0,0,0,0,30,0,39,0,0,0,0,0,0,0,0,45
102201,Lake Manuwai-Kapiro,100700,Kaitaia East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
102201,Lake Manuwai-Kapiro,101801,Whakarara,0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
102201,Lake Manuwai-Kapiro,102201,Lake Manuwai-Kapiro,231,48,21,0,0,0,0,9,0,0,312,327,39,27,0,0,0,0,0,0,0,405
102201,Lake Manuwai-Kapiro,102300,Okaihau,0,9,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,9
102201,Lake Manuwai-Kapiro,102401,Rangitane-Purerua,0,12,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,6
102201,Lake Manuwai-Kapiro,102501,Waipapa,0,54,15,0,0,0,0,0,0,0,75,0,63,21,0,0,0,0,0,0,0,90
102201,Lake Manuwai-Kapiro,102600,Puketotara,0,27,6,0,0,0,0,0,0,0,33,0,24,9,0,0,0,0,0,0,0,36
102201,Lake Manuwai-Kapiro,102801,Riverview,0,30,0,0,0,0,0,0,0,0,36,0,33,0,0,0,0,0,0,0,0,42
102201,Lake Manuwai-Kapiro,103000,Kerikeri Central,0,207,33,12,0,0,0,0,0,0,258,0,171,27,12,0,0,0,0,0,0,219
102201,Lake Manuwai-Kapiro,103101,Kerikeri South,0,24,0,0,0,0,0,0,0,0,30,0,42,6,0,0,0,0,0,0,0,51
102201,Lake Manuwai-Kapiro,103301,Puketona-Waitangi,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,15
102201,Lake Manuwai-Kapiro,103401,Ngapuhi,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
102201,Lake Manuwai-Kapiro,103501,Kaikohe,0,27,6,0,0,0,0,0,0,0,33,0,18,9,0,0,0,0,0,0,0,27
102201,Lake Manuwai-Kapiro,103900,Paihia,0,9,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
102201,Lake Manuwai-Kapiro,104301,Opua (Far North District),0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
102201,Lake Manuwai-Kapiro,104600,Kawakawa,0,12,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,9
102201,Lake Manuwai-Kapiro,107100,Whangarei Central,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
102201,Lake Manuwai-Kapiro,107901,Port-Limeburners,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
102300,Okaihau,102000,Omahuta Forest-Horeke,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
102300,Okaihau,102201,Lake Manuwai-Kapiro,0,9,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
102300,Okaihau,102300,Okaihau,135,24,6,0,0,0,0,15,0,0,192,177,39,9,0,0,0,0,15,0,6,252
102300,Okaihau,102501,Waipapa,0,18,6,0,0,0,0,0,0,0,27,0,27,6,0,0,0,0,0,0,0,33
102300,Okaihau,102600,Puketotara,0,15,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,15
102300,Okaihau,102801,Riverview,0,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6
102300,Okaihau,103000,Kerikeri Central,0,60,6,0,0,0,0,0,0,0,66,0,75,12,0,0,0,0,0,0,0,90
102300,Okaihau,103101,Kerikeri South,0,15,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,15
102300,Okaihau,103200,Ohaeawai-Waimate North,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
102300,Okaihau,103301,Puketona-Waitangi,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
102300,Okaihau,103401,Ngapuhi,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
102300,Okaihau,103501,Kaikohe,0,36,0,0,0,0,0,0,0,0,45,0,51,6,0,0,0,0,0,0,0,60
102300,Okaihau,103900,Paihia,0,9,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,15
102300,Okaihau,104600,Kawakawa,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
112500,Waitoki,112500,Waitoki,147,15,9,0,0,0,0,0,0,0,171,252,18,15,0,0,0,0,0,0,0,291
102300,Okaihau,107100,Whangarei Central,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
102401,Rangitane-Purerua,101801,Whakarara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102401,Rangitane-Purerua,101900,Kaeo,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
102401,Rangitane-Purerua,102201,Lake Manuwai-Kapiro,0,15,0,0,0,0,0,0,0,0,18,0,24,0,0,0,0,0,0,0,0,27
102401,Rangitane-Purerua,102401,Rangitane-Purerua,150,24,9,0,0,0,0,0,0,0,186,183,33,15,0,0,0,0,0,0,0,234
102401,Rangitane-Purerua,102501,Waipapa,0,24,9,0,0,0,0,0,0,0,36,0,27,0,0,0,0,0,0,0,0,36
102401,Rangitane-Purerua,102600,Puketotara,0,24,0,0,0,0,0,0,0,0,30,0,24,0,0,0,0,0,0,0,0,27
102401,Rangitane-Purerua,102801,Riverview,0,15,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,18
102401,Rangitane-Purerua,103000,Kerikeri Central,0,105,15,0,0,0,0,0,0,0,126,0,132,9,0,0,0,0,0,0,0,141
102401,Rangitane-Purerua,103101,Kerikeri South,0,9,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,18
102401,Rangitane-Purerua,103301,Puketona-Waitangi,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
102401,Rangitane-Purerua,103401,Ngapuhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102401,Rangitane-Purerua,103501,Kaikohe,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
102401,Rangitane-Purerua,103700,Haruru,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
102401,Rangitane-Purerua,103900,Paihia,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
102401,Rangitane-Purerua,104301,Opua (Far North District),0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
102401,Rangitane-Purerua,104600,Kawakawa,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
102401,Rangitane-Purerua,107100,Whangarei Central,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
102501,Waipapa,102201,Lake Manuwai-Kapiro,0,15,0,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,18
102501,Waipapa,102501,Waipapa,75,18,12,0,0,0,0,0,0,0,117,99,24,18,0,0,0,0,0,0,0,153
102501,Waipapa,102600,Puketotara,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
102501,Waipapa,102801,Riverview,0,9,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,21
102501,Waipapa,103000,Kerikeri Central,0,81,15,9,0,0,0,0,0,0,105,0,72,9,0,0,0,0,0,0,0,90
102501,Waipapa,103101,Kerikeri South,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
102501,Waipapa,103200,Ohaeawai-Waimate North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
102501,Waipapa,103501,Kaikohe,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
102501,Waipapa,103900,Paihia,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
102600,Puketotara,102201,Lake Manuwai-Kapiro,0,21,6,0,0,0,0,0,0,0,27,0,18,6,0,0,0,0,0,0,0,30
102600,Puketotara,102300,Okaihau,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
102600,Puketotara,102401,Rangitane-Purerua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102600,Puketotara,102501,Waipapa,0,42,9,0,0,0,0,0,0,0,51,0,51,21,0,0,0,0,0,0,0,78
102600,Puketotara,102600,Puketotara,222,30,21,0,0,0,0,15,0,0,291,306,42,33,0,0,0,0,12,0,0,399
102600,Puketotara,102801,Riverview,0,12,6,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,27
102600,Puketotara,103000,Kerikeri Central,0,153,15,12,0,0,0,0,0,0,183,0,147,18,15,0,0,0,0,0,0,183
102600,Puketotara,103101,Kerikeri South,0,18,6,0,0,0,0,0,0,0,24,0,18,9,0,0,0,0,0,0,0,30
102600,Puketotara,103200,Ohaeawai-Waimate North,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6
167900,Hikuai,168101,Tairua,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
102600,Puketotara,103301,Puketona-Waitangi,0,9,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,21
102600,Puketotara,103401,Ngapuhi,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
102600,Puketotara,103501,Kaikohe,0,24,6,0,0,0,0,0,0,0,30,0,21,9,0,0,0,0,0,0,0,30
102600,Puketotara,103900,Paihia,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
102600,Puketotara,104301,Opua (Far North District),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
102600,Puketotara,104600,Kawakawa,0,6,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,15
102700,Waima Forest,100700,Kaitaia East,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
102700,Waima Forest,102100,Hokianga South,0,18,0,0,0,0,0,0,0,0,24,0,9,0,0,0,0,0,0,0,0,15
102700,Waima Forest,102201,Lake Manuwai-Kapiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
102700,Waima Forest,102700,Waima Forest,60,9,0,0,0,0,0,0,0,0,78,96,6,0,0,0,0,0,0,0,0,105
102700,Waima Forest,103000,Kerikeri Central,0,15,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9
102700,Waima Forest,103401,Ngapuhi,0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,12
102700,Waima Forest,103501,Kaikohe,0,36,0,0,0,0,0,0,0,0,45,0,54,12,0,0,0,0,0,0,0,66
102700,Waima Forest,103900,Paihia,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
102801,Riverview,101801,Whakarara,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
102801,Riverview,102201,Lake Manuwai-Kapiro,0,12,6,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,0,0,0,27
102801,Riverview,102401,Rangitane-Purerua,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
102801,Riverview,102501,Waipapa,0,30,27,0,0,0,0,0,0,0,57,0,39,15,0,0,0,0,0,0,0,60
102801,Riverview,102600,Puketotara,0,15,0,0,0,0,0,0,0,0,21,0,21,6,0,0,0,0,0,0,0,30
102801,Riverview,102801,Riverview,174,33,9,0,0,0,0,0,0,0,225,276,48,15,0,0,0,0,6,0,0,351
102801,Riverview,103000,Kerikeri Central,0,213,36,12,0,0,0,9,0,0,273,0,228,39,27,0,0,15,9,0,0,321
102801,Riverview,103101,Kerikeri South,0,27,6,0,0,0,0,0,0,0,36,0,21,0,0,0,0,0,0,0,0,24
102801,Riverview,103200,Ohaeawai-Waimate North,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
102801,Riverview,103301,Puketona-Waitangi,0,9,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,18
102801,Riverview,103401,Ngapuhi,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12
102801,Riverview,103501,Kaikohe,0,30,9,0,0,0,0,0,0,0,42,0,27,9,0,0,0,0,0,0,0,36
102801,Riverview,103900,Paihia,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
102801,Riverview,104301,Opua (Far North District),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102801,Riverview,104600,Kawakawa,0,12,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,6
102801,Riverview,107100,Whangarei Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102900,Waipoua Forest,102100,Hokianga South,0,30,0,0,0,0,0,0,0,0,30,0,33,0,0,0,0,0,0,0,0,39
102900,Waipoua Forest,102700,Waima Forest,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
102900,Waipoua Forest,102900,Waipoua Forest,132,90,9,9,0,0,0,9,0,0,246,126,60,12,0,0,0,0,9,0,0,213
102900,Waipoua Forest,103501,Kaikohe,0,21,0,0,0,0,0,0,0,0,21,0,27,0,0,0,0,0,0,0,0,30
102900,Waipoua Forest,109101,Kaipara Coastal,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
102900,Waipoua Forest,109301,Dargaville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
103000,Kerikeri Central,101801,Whakarara,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
103000,Kerikeri Central,101900,Kaeo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
103000,Kerikeri Central,102201,Lake Manuwai-Kapiro,0,18,0,0,0,0,0,0,0,0,27,0,21,0,0,0,0,0,0,0,0,30
103000,Kerikeri Central,102401,Rangitane-Purerua,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,15
103000,Kerikeri Central,102501,Waipapa,0,27,0,0,0,0,0,0,0,0,36,0,51,12,0,0,0,0,0,0,0,69
103000,Kerikeri Central,102600,Puketotara,0,27,9,0,0,0,0,0,0,0,39,0,27,0,0,0,0,0,0,0,0,30
103000,Kerikeri Central,102801,Riverview,0,21,0,0,0,0,0,0,0,0,30,0,24,0,0,0,0,0,0,0,0,30
103000,Kerikeri Central,103000,Kerikeri Central,135,177,33,9,0,0,0,90,0,0,447,165,219,36,21,0,0,0,102,0,0,549
103000,Kerikeri Central,103101,Kerikeri South,0,24,0,0,0,0,0,0,0,0,30,0,21,0,0,0,0,0,0,0,0,30
103000,Kerikeri Central,103301,Puketona-Waitangi,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,12
103000,Kerikeri Central,103401,Ngapuhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
103000,Kerikeri Central,103501,Kaikohe,0,18,6,0,0,0,0,0,0,0,24,0,21,0,0,0,0,0,0,0,0,27
103000,Kerikeri Central,103700,Haruru,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
103000,Kerikeri Central,103900,Paihia,0,15,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,12
103000,Kerikeri Central,104301,Opua (Far North District),0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
103000,Kerikeri Central,104600,Kawakawa,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
103000,Kerikeri Central,107100,Whangarei Central,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12
103000,Kerikeri Central,107901,Port-Limeburners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
103101,Kerikeri South,102201,Lake Manuwai-Kapiro,0,27,6,0,0,0,0,0,0,0,33,0,24,9,0,0,0,0,0,0,0,36
103101,Kerikeri South,102300,Okaihau,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
103101,Kerikeri South,102401,Rangitane-Purerua,0,12,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,9
103101,Kerikeri South,102501,Waipapa,0,39,15,0,0,0,0,0,0,0,57,0,54,21,0,0,0,0,0,0,0,78
103101,Kerikeri South,102600,Puketotara,0,36,6,0,0,0,0,0,0,0,42,0,45,12,0,0,0,0,0,0,0,54
103101,Kerikeri South,102801,Riverview,0,27,0,0,0,0,0,0,0,0,33,0,21,6,0,0,0,0,0,0,0,33
103101,Kerikeri South,103000,Kerikeri Central,0,213,57,12,0,0,6,21,0,0,312,0,261,36,21,0,0,9,9,0,0,336
103101,Kerikeri South,103101,Kerikeri South,240,42,12,6,0,0,0,12,0,0,312,339,36,18,0,0,0,0,15,0,0,414
103101,Kerikeri South,103301,Puketona-Waitangi,0,12,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,15
103101,Kerikeri South,103401,Ngapuhi,0,9,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,15
103101,Kerikeri South,103501,Kaikohe,0,48,6,0,0,0,0,0,0,0,57,0,24,0,0,0,0,0,0,0,0,33
103101,Kerikeri South,103700,Haruru,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
103101,Kerikeri South,103900,Paihia,0,9,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,15
103101,Kerikeri South,104600,Kawakawa,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
103101,Kerikeri South,107100,Whangarei Central,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15
103101,Kerikeri South,107901,Port-Limeburners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
103200,Ohaeawai-Waimate North,102201,Lake Manuwai-Kapiro,0,6,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,12
103200,Ohaeawai-Waimate North,102300,Okaihau,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
103200,Ohaeawai-Waimate North,102501,Waipapa,0,0,0,0,0,0,0,0,0,0,12,0,27,0,0,0,0,0,0,0,0,27
103200,Ohaeawai-Waimate North,102600,Puketotara,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,15
103200,Ohaeawai-Waimate North,102801,Riverview,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
103200,Ohaeawai-Waimate North,103000,Kerikeri Central,0,57,12,0,0,0,0,0,0,0,66,0,66,0,0,0,0,0,0,0,0,72
103200,Ohaeawai-Waimate North,103101,Kerikeri South,0,15,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,18
103200,Ohaeawai-Waimate North,103200,Ohaeawai-Waimate North,132,21,15,0,0,0,0,0,0,0,174,165,21,12,0,0,0,0,0,0,0,213
103200,Ohaeawai-Waimate North,103301,Puketona-Waitangi,0,6,6,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,12
103200,Ohaeawai-Waimate North,103401,Ngapuhi,0,6,0,0,0,0,0,0,0,0,6,0,21,0,0,0,0,0,0,0,0,21
103200,Ohaeawai-Waimate North,103501,Kaikohe,0,57,12,0,0,0,0,0,0,0,66,0,60,9,0,0,0,0,0,0,0,66
103200,Ohaeawai-Waimate North,103900,Paihia,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
103200,Ohaeawai-Waimate North,104501,Moerewa,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
103200,Ohaeawai-Waimate North,104600,Kawakawa,0,9,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,18
103200,Ohaeawai-Waimate North,107100,Whangarei Central,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
103200,Ohaeawai-Waimate North,107901,Port-Limeburners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
103301,Puketona-Waitangi,102201,Lake Manuwai-Kapiro,0,12,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,15
103301,Puketona-Waitangi,102300,Okaihau,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
103301,Puketona-Waitangi,102501,Waipapa,0,15,0,0,0,0,0,0,0,0,18,0,27,9,0,0,0,0,0,0,0,36
103301,Puketona-Waitangi,102600,Puketotara,0,0,0,0,0,0,0,0,0,0,6,0,21,0,0,0,0,0,0,0,0,21
103301,Puketona-Waitangi,102801,Riverview,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
103301,Puketona-Waitangi,103000,Kerikeri Central,0,75,6,6,0,0,0,0,0,0,90,0,99,12,0,0,0,0,0,0,0,114
103301,Puketona-Waitangi,103101,Kerikeri South,0,12,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,18
103301,Puketona-Waitangi,103200,Ohaeawai-Waimate North,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
103301,Puketona-Waitangi,103301,Puketona-Waitangi,165,27,12,0,0,0,0,9,0,6,222,231,30,9,0,0,0,0,9,0,0,291
103301,Puketona-Waitangi,103401,Ngapuhi,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15
103301,Puketona-Waitangi,103501,Kaikohe,0,24,0,0,0,0,0,0,0,0,27,0,15,0,0,0,0,0,0,0,0,18
103301,Puketona-Waitangi,103700,Haruru,0,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,18
103301,Puketona-Waitangi,103900,Paihia,0,30,9,0,0,0,0,0,0,0,42,0,24,0,0,0,0,0,0,0,0,36
103301,Puketona-Waitangi,104301,Opua (Far North District),0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,12
103301,Puketona-Waitangi,104600,Kawakawa,0,12,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,15
103401,Ngapuhi,100700,Kaitaia East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
103401,Ngapuhi,100800,Kaitaia West,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
103401,Ngapuhi,102201,Lake Manuwai-Kapiro,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
103401,Ngapuhi,102300,Okaihau,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
103401,Ngapuhi,102501,Waipapa,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,18
103401,Ngapuhi,102600,Puketotara,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
