,SA22023_V1_00_usual_residence_address,SA2_2023_V1_00_Origin_NAME,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_educational_institution_address,SA2_2023_V1_00_Destination_NAME,SA22023_V1_00_NAME_ASCII_educational_institution_address,2018_Study_at_home,2018_Drive_a_car_truck_or_van,2018_Passenger_in_a_car_truck_or_van,2018_Bicycle,2018_Walk_or_jog,2018_School_bus,2018_Public_bus,2018_Train,2018_Ferry,2018_Other,study_2018_Total_stated,2023_Study_at_home,2023_Drive_a_car_truck_or_van,2023_Passenger_in_a_car_truck_or_van,2023_Bicycle,2023_Walk_or_jog,2023_School_bus,2023_Public_bus,2023_Train,2023_Ferry,2023_Other,study_2023_Total_stated
15678,199100,Pukehangi North,Pukehangi North,199000,Western Heights (Rotorua District),Western Heights (Rotorua District),0,0,36,9,21,0,0,0,0,0,72,0,0,42,0,18,0,0,0,0,0,69
15679,199100,Pukehangi North,Pukehangi North,199100,Pukehangi North,Pukehangi North,30,0,12,0,18,0,0,0,0,0,63,39,0,12,0,15,0,0,0,0,0,72
15680,199100,Pukehangi North,Pukehangi North,199300,Mangakakahi Central,Mangakakahi Central,0,0,9,0,0,0,0,0,0,0,9,0,0,18,0,0,0,0,0,0,0,21
15681,199100,Pukehangi North,Pukehangi North,199400,Koutu,Koutu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9
15682,199100,Pukehangi North,Pukehangi North,199500,Mangakakahi West,Mangakakahi West,0,0,18,0,0,0,0,0,0,0,18,0,0,15,0,0,0,0,0,0,0,15
15683,199100,Pukehangi North,Pukehangi North,199700,Fordlands,Fordlands,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
15684,199100,Pukehangi North,Pukehangi North,199800,Kuirau,Kuirau,0,0,21,0,0,0,0,0,0,0,30,0,0,15,0,0,0,0,0,0,0,21
15685,199100,Pukehangi North,Pukehangi North,199900,Utuhina,Utuhina,0,0,24,0,0,0,0,0,0,0,24,0,0,12,0,0,0,0,0,0,0,12
15686,199100,Pukehangi North,Pukehangi North,200000,Pomare,Pomare,0,18,36,0,0,0,0,0,0,0,54,0,0,15,0,0,0,0,0,0,0,18
15687,199100,Pukehangi North,Pukehangi North,200100,Rotorua Central,Rotorua Central,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,12
15688,199100,Pukehangi North,Pukehangi North,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),0,0,12,0,0,0,0,0,0,0,18,0,0,15,0,0,0,0,0,0,0,21
15689,199100,Pukehangi North,Pukehangi North,200300,Victoria,Victoria,0,0,21,0,0,0,0,0,0,0,24,0,0,15,0,0,0,0,0,0,0,18
15690,199100,Pukehangi North,Pukehangi North,200401,Waiohewa,Waiohewa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
15691,199100,Pukehangi North,Pukehangi North,200500,Glenholme North,Glenholme North,0,0,9,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,12
15692,199100,Pukehangi North,Pukehangi North,200600,Springfield South,Springfield South,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
15693,199100,Pukehangi North,Pukehangi North,201001,Holdens Bay-Rotokawa,Holdens Bay-Rotokawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15694,199100,Pukehangi North,Pukehangi North,201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,0,15,9,0,0,0,0,0,0,0,27,0,18,0,0,0,0,0,0,0,0,21
15695,199100,Pukehangi North,Pukehangi North,201401,Ōwhata East,Owhata East,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
15696,199200,Pukehangi South,Pukehangi South,134800,Auckland-University,Auckland-University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15697,199200,Pukehangi South,Pukehangi South,198600,Pleasant Heights,Pleasant Heights,0,0,21,0,0,0,0,0,0,0,24,0,0,12,0,0,0,0,0,0,0,12
15698,199200,Pukehangi South,Pukehangi South,199000,Western Heights (Rotorua District),Western Heights (Rotorua District),0,9,33,0,0,0,0,0,0,0,57,0,0,24,0,0,0,0,0,0,0,36
15699,199200,Pukehangi South,Pukehangi South,199200,Pukehangi South,Pukehangi South,48,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,51
15700,199200,Pukehangi South,Pukehangi South,199300,Mangakakahi Central,Mangakakahi Central,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
15701,199200,Pukehangi South,Pukehangi South,199400,Koutu,Koutu,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9
15702,199200,Pukehangi South,Pukehangi South,199500,Mangakakahi West,Mangakakahi West,0,0,9,0,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,0,15
15703,199200,Pukehangi South,Pukehangi South,199800,Kuirau,Kuirau,0,0,15,0,0,0,0,0,0,0,18,0,0,12,0,0,0,0,0,0,0,30
15704,199200,Pukehangi South,Pukehangi South,199900,Utuhina,Utuhina,0,0,45,6,0,0,0,0,0,0,54,0,6,45,0,0,0,0,0,0,0,51
15705,199200,Pukehangi South,Pukehangi South,200000,Pomare,Pomare,0,6,42,0,0,0,0,0,0,0,54,0,0,42,0,0,0,0,0,0,0,48
15706,199200,Pukehangi South,Pukehangi South,200100,Rotorua Central,Rotorua Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
15707,199200,Pukehangi South,Pukehangi South,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),0,0,18,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,24
15708,199200,Pukehangi South,Pukehangi South,200300,Victoria,Victoria,0,0,18,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,27
15709,199200,Pukehangi South,Pukehangi South,200500,Glenholme North,Glenholme North,0,0,30,0,0,0,0,0,0,0,30,0,0,27,0,0,0,0,0,0,0,27
15710,199200,Pukehangi South,Pukehangi South,200600,Springfield South,Springfield South,0,0,24,0,0,0,0,0,0,0,24,0,0,27,0,0,0,0,0,0,0,27
15711,199200,Pukehangi South,Pukehangi South,201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,0,9,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,15
15712,199200,Pukehangi South,Pukehangi South,201401,Ōwhata East,Owhata East,0,0,6,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,12
15713,199400,Koutu,Koutu,198500,Selwyn Heights,Selwyn Heights,0,0,12,0,0,0,0,0,0,0,18,0,0,12,0,0,0,0,0,0,0,18
15714,199400,Koutu,Koutu,198600,Pleasant Heights,Pleasant Heights,0,0,12,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,12
15715,199400,Koutu,Koutu,198800,Kawaha,Kawaha,0,0,30,0,6,0,0,0,0,0,39,0,0,12,0,0,0,0,0,0,0,12
15716,199400,Koutu,Koutu,198900,Fairy Springs,Fairy Springs,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
15717,199400,Koutu,Koutu,199000,Western Heights (Rotorua District),Western Heights (Rotorua District),0,0,33,0,18,0,0,0,0,0,57,0,0,39,0,12,0,0,0,0,0,60
15718,199400,Koutu,Koutu,199300,Mangakakahi Central,Mangakakahi Central,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,18
15719,199400,Koutu,Koutu,199400,Koutu,Koutu,21,0,9,0,6,0,0,0,0,0,39,45,0,15,0,6,0,0,0,0,0,69
15720,199400,Koutu,Koutu,199500,Mangakakahi West,Mangakakahi West,0,0,9,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,9
15721,199400,Koutu,Koutu,199800,Kuirau,Kuirau,0,0,9,0,6,0,0,0,0,0,21,0,0,15,0,15,0,0,0,0,0,36
15722,199400,Koutu,Koutu,199900,Utuhina,Utuhina,0,0,9,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,12
15723,199400,Koutu,Koutu,200000,Pomare,Pomare,0,21,0,0,0,0,0,0,0,0,27,0,9,0,0,0,0,0,0,0,0,9
15724,199400,Koutu,Koutu,200100,Rotorua Central,Rotorua Central,0,0,21,0,0,0,0,0,0,0,27,0,0,18,0,0,0,0,0,0,0,30
15725,199400,Koutu,Koutu,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),0,0,15,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,0,12
15726,199400,Koutu,Koutu,200300,Victoria,Victoria,0,0,12,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,15
15727,199400,Koutu,Koutu,200401,Waiohewa,Waiohewa,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12
15728,199400,Koutu,Koutu,200500,Glenholme North,Glenholme North,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
15729,199400,Koutu,Koutu,201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,0,6,0,0,0,0,0,0,0,0,15,0,15,6,0,0,0,0,0,0,0,27
15730,199500,Mangakakahi West,Mangakakahi West,198500,Selwyn Heights,Selwyn Heights,0,0,12,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,9
15731,199500,Mangakakahi West,Mangakakahi West,198600,Pleasant Heights,Pleasant Heights,0,0,24,0,15,0,0,0,0,0,39,0,0,24,0,21,0,0,0,0,0,42
15732,199500,Mangakakahi West,Mangakakahi West,198800,Kawaha,Kawaha,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
15733,199500,Mangakakahi West,Mangakakahi West,199000,Western Heights (Rotorua District),Western Heights (Rotorua District),0,0,27,0,21,0,0,0,0,0,54,0,0,39,0,12,0,0,0,0,0,54
15734,199500,Mangakakahi West,Mangakakahi West,199300,Mangakakahi Central,Mangakakahi Central,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
15735,199500,Mangakakahi West,Mangakakahi West,199400,Koutu,Koutu,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,12
15736,199500,Mangakakahi West,Mangakakahi West,199500,Mangakakahi West,Mangakakahi West,27,0,18,0,0,0,0,0,0,0,45,51,0,9,0,0,0,0,0,0,0,66
15737,199500,Mangakakahi West,Mangakakahi West,199700,Fordlands,Fordlands,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,18
15738,199500,Mangakakahi West,Mangakakahi West,199800,Kuirau,Kuirau,0,0,9,0,6,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,27
15739,199500,Mangakakahi West,Mangakakahi West,199900,Utuhina,Utuhina,0,0,12,0,0,0,0,0,0,0,15,0,0,18,0,0,0,0,0,0,0,18
15740,199500,Mangakakahi West,Mangakakahi West,200000,Pomare,Pomare,0,9,24,0,0,0,0,0,0,0,33,0,0,12,0,0,0,0,0,0,0,15
15741,199500,Mangakakahi West,Mangakakahi West,200100,Rotorua Central,Rotorua Central,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
15742,199500,Mangakakahi West,Mangakakahi West,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),0,0,21,0,0,0,0,0,0,0,24,0,0,15,0,0,0,0,0,0,0,18
15743,199500,Mangakakahi West,Mangakakahi West,200300,Victoria,Victoria,0,0,21,0,0,0,0,0,0,0,27,0,0,12,0,0,0,0,0,0,0,12
15744,199500,Mangakakahi West,Mangakakahi West,200401,Waiohewa,Waiohewa,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
15745,199500,Mangakakahi West,Mangakakahi West,200500,Glenholme North,Glenholme North,0,0,6,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
15746,199500,Mangakakahi West,Mangakakahi West,200600,Springfield South,Springfield South,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
15747,199500,Mangakakahi West,Mangakakahi West,201001,Holdens Bay-Rotokawa,Holdens Bay-Rotokawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15748,199500,Mangakakahi West,Mangakakahi West,201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,0,12,0,0,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,0,9
15749,199500,Mangakakahi West,Mangakakahi West,201401,Ōwhata East,Owhata East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
15750,199600,Sunnybrook,Sunnybrook,180601,Hillcrest West (Hamilton City),Hillcrest West (Hamilton City),0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
15751,199600,Sunnybrook,Sunnybrook,198600,Pleasant Heights,Pleasant Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9
15752,199600,Sunnybrook,Sunnybrook,199000,Western Heights (Rotorua District),Western Heights (Rotorua District),0,0,15,0,0,0,0,0,0,0,30,0,0,15,0,0,6,0,0,0,0,33
15753,199600,Sunnybrook,Sunnybrook,199400,Koutu,Koutu,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,9
15754,199600,Sunnybrook,Sunnybrook,199500,Mangakakahi West,Mangakakahi West,0,0,9,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,6
15755,199600,Sunnybrook,Sunnybrook,199600,Sunnybrook,Sunnybrook,21,0,0,0,0,0,0,0,0,0,21,36,0,0,0,0,0,0,0,0,0,39
15756,199600,Sunnybrook,Sunnybrook,199700,Fordlands,Fordlands,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
15757,199600,Sunnybrook,Sunnybrook,199800,Kuirau,Kuirau,0,0,15,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,27
15758,199600,Sunnybrook,Sunnybrook,199900,Utuhina,Utuhina,0,6,36,0,0,0,0,0,0,0,54,0,0,27,0,9,0,0,0,0,0,39
15759,199600,Sunnybrook,Sunnybrook,200000,Pomare,Pomare,0,6,60,0,24,0,0,0,0,0,96,0,0,48,0,12,0,0,0,0,0,66
15760,199600,Sunnybrook,Sunnybrook,200100,Rotorua Central,Rotorua Central,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
15761,199600,Sunnybrook,Sunnybrook,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),0,0,15,0,6,0,0,0,0,0,24,0,0,15,0,0,0,0,0,0,0,18
15762,199600,Sunnybrook,Sunnybrook,200300,Victoria,Victoria,0,0,21,0,0,0,0,0,0,0,27,0,0,21,0,0,0,0,0,0,0,27
15763,199600,Sunnybrook,Sunnybrook,200500,Glenholme North,Glenholme North,0,0,12,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,12
15764,199600,Sunnybrook,Sunnybrook,200600,Springfield South,Springfield South,0,0,18,0,0,0,0,0,0,0,18,0,0,15,0,0,0,0,0,0,0,15
15765,199600,Sunnybrook,Sunnybrook,201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,0,9,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,12
15766,199600,Sunnybrook,Sunnybrook,201401,Ōwhata East,Owhata East,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
15767,199700,Fordlands,Fordlands,198500,Selwyn Heights,Selwyn Heights,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
15768,199700,Fordlands,Fordlands,198600,Pleasant Heights,Pleasant Heights,0,0,0,0,0,9,0,0,0,0,15,0,0,9,0,0,9,0,0,0,0,18
15769,199700,Fordlands,Fordlands,198800,Kawaha,Kawaha,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
15770,199700,Fordlands,Fordlands,199000,Western Heights (Rotorua District),Western Heights (Rotorua District),0,0,12,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,21
15771,199700,Fordlands,Fordlands,199400,Koutu,Koutu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
15772,199700,Fordlands,Fordlands,199500,Mangakakahi West,Mangakakahi West,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
15773,199700,Fordlands,Fordlands,199700,Fordlands,Fordlands,24,0,18,0,9,0,0,0,0,0,57,36,0,18,0,18,0,0,0,0,0,75
15774,199700,Fordlands,Fordlands,199800,Kuirau,Kuirau,0,0,18,0,15,0,0,0,0,0,33,0,0,12,0,21,0,0,0,0,0,39
15775,199700,Fordlands,Fordlands,199900,Utuhina,Utuhina,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,12
15776,199700,Fordlands,Fordlands,200000,Pomare,Pomare,0,9,21,0,6,0,0,0,0,0,39,0,9,21,0,6,0,0,0,0,0,33
15777,199700,Fordlands,Fordlands,200100,Rotorua Central,Rotorua Central,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,12
15778,199700,Fordlands,Fordlands,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),0,0,15,0,12,0,0,0,0,0,30,0,0,33,0,9,0,0,0,0,0,45
15779,199700,Fordlands,Fordlands,200300,Victoria,Victoria,0,0,12,0,12,0,0,0,0,0,27,0,0,15,0,12,0,0,0,0,0,33
15780,199700,Fordlands,Fordlands,200401,Waiohewa,Waiohewa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15781,199700,Fordlands,Fordlands,200500,Glenholme North,Glenholme North,0,0,12,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,9
15782,199700,Fordlands,Fordlands,201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,0,9,0,0,0,0,0,0,0,0,21,0,12,9,0,0,0,0,0,0,0,18
15783,199700,Fordlands,Fordlands,201401,Ōwhata East,Owhata East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15784,199700,Fordlands,Fordlands,201600,Ngakuru,Ngakuru,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
15785,199800,Kuirau,Kuirau,198700,Rotoiti-Rotoehu,Rotoiti-Rotoehu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15786,199800,Kuirau,Kuirau,199000,Western Heights (Rotorua District),Western Heights (Rotorua District),0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
15787,199800,Kuirau,Kuirau,199800,Kuirau,Kuirau,0,0,0,0,42,0,0,0,0,0,54,18,0,15,0,42,0,0,0,0,0,81
15788,199800,Kuirau,Kuirau,199900,Utuhina,Utuhina,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
15789,199800,Kuirau,Kuirau,200000,Pomare,Pomare,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
15790,199800,Kuirau,Kuirau,200100,Rotorua Central,Rotorua Central,0,0,0,0,0,0,0,0,0,0,9,0,0,15,0,0,0,0,0,0,0,18
15791,199800,Kuirau,Kuirau,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),0,0,6,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,12
15792,199800,Kuirau,Kuirau,200300,Victoria,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15793,199800,Kuirau,Kuirau,200500,Glenholme North,Glenholme North,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
15794,199800,Kuirau,Kuirau,201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,0,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
15795,199900,Utuhina,Utuhina,198500,Selwyn Heights,Selwyn Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15796,199900,Utuhina,Utuhina,199000,Western Heights (Rotorua District),Western Heights (Rotorua District),0,6,9,0,0,0,0,0,0,0,24,0,0,9,0,0,0,0,0,0,0,9
15797,199900,Utuhina,Utuhina,199300,Mangakakahi Central,Mangakakahi Central,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
15798,199900,Utuhina,Utuhina,199400,Koutu,Koutu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15799,199900,Utuhina,Utuhina,199500,Mangakakahi West,Mangakakahi West,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
15800,199900,Utuhina,Utuhina,199700,Fordlands,Fordlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15801,199900,Utuhina,Utuhina,199800,Kuirau,Kuirau,0,0,0,0,18,0,0,0,0,0,18,0,0,6,0,15,0,0,0,0,0,24
15802,199900,Utuhina,Utuhina,199900,Utuhina,Utuhina,21,0,9,0,36,0,0,0,0,0,66,24,0,12,0,21,0,0,0,0,0,60
15803,199900,Utuhina,Utuhina,200000,Pomare,Pomare,0,12,12,0,0,0,0,0,0,0,27,0,0,9,0,0,0,0,0,0,0,15
15804,199900,Utuhina,Utuhina,200100,Rotorua Central,Rotorua Central,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
15805,199900,Utuhina,Utuhina,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),0,0,12,0,30,0,0,0,0,0,48,0,0,9,0,21,0,0,0,0,0,30
15806,199900,Utuhina,Utuhina,200300,Victoria,Victoria,0,0,0,0,12,0,0,0,0,0,18,0,0,6,0,6,0,0,0,0,0,12
15807,199900,Utuhina,Utuhina,200500,Glenholme North,Glenholme North,0,0,12,0,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,0,18
15808,199900,Utuhina,Utuhina,200600,Springfield South,Springfield South,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
15809,199900,Utuhina,Utuhina,201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,0,6,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,21
15810,199900,Utuhina,Utuhina,201501,Lynmore,Lynmore,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
15811,200000,Pomare,Pomare,134800,Auckland-University,Auckland-University,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
15812,200000,Pomare,Pomare,198600,Pleasant Heights,Pleasant Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
15813,200000,Pomare,Pomare,199000,Western Heights (Rotorua District),Western Heights (Rotorua District),0,0,15,0,0,0,0,0,0,0,24,0,0,15,0,0,0,0,0,0,0,24
15814,200000,Pomare,Pomare,199800,Kuirau,Kuirau,0,0,15,0,0,0,0,0,0,0,18,0,0,15,0,0,0,0,0,0,0,21
15815,200000,Pomare,Pomare,199900,Utuhina,Utuhina,0,0,30,0,9,0,0,0,0,0,45,0,6,36,0,6,0,0,0,0,0,48
15816,200000,Pomare,Pomare,200000,Pomare,Pomare,18,6,36,0,27,0,0,0,0,0,84,48,0,15,0,21,0,0,0,0,0,84
15817,200000,Pomare,Pomare,200100,Rotorua Central,Rotorua Central,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
15818,200000,Pomare,Pomare,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),0,0,9,0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,12
15819,200000,Pomare,Pomare,200300,Victoria,Victoria,0,0,24,0,0,0,0,0,0,0,27,0,0,18,0,0,0,0,0,0,0,21
15820,200000,Pomare,Pomare,200500,Glenholme North,Glenholme North,0,0,15,0,0,0,0,0,0,0,15,0,0,18,0,0,0,0,0,0,0,18
15821,200000,Pomare,Pomare,200600,Springfield South,Springfield South,0,0,18,0,0,0,0,0,0,0,21,0,0,24,0,0,0,0,0,0,0,24
15822,200000,Pomare,Pomare,201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,0,12,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,18
15823,200000,Pomare,Pomare,201401,Ōwhata East,Owhata East,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
15824,200000,Pomare,Pomare,201501,Lynmore,Lynmore,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
15825,200100,Rotorua Central,Rotorua Central,200100,Rotorua Central,Rotorua Central,0,0,0,0,12,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,21
15826,200100,Rotorua Central,Rotorua Central,201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,0,9,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
15827,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),198600,Pleasant Heights,Pleasant Heights,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
15828,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),199000,Western Heights (Rotorua District),Western Heights (Rotorua District),0,0,15,0,0,0,0,0,0,0,24,0,0,6,0,0,0,0,0,0,0,12
15829,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),199300,Mangakakahi Central,Mangakakahi Central,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12
15830,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),199400,Koutu,Koutu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12
15831,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),199800,Kuirau,Kuirau,0,0,9,0,12,0,0,0,0,0,27,0,0,12,0,18,0,0,0,0,0,33
15832,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),199900,Utuhina,Utuhina,0,0,21,0,24,0,0,0,0,0,48,0,0,6,0,15,0,0,0,0,0,21
15833,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),200000,Pomare,Pomare,0,12,9,0,0,0,0,0,0,0,27,0,6,15,0,0,0,0,0,0,0,24
15834,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),200100,Rotorua Central,Rotorua Central,0,0,6,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,12
15835,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),27,0,27,0,27,0,0,0,0,0,84,66,0,18,0,30,0,0,0,0,0,120
15836,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),200300,Victoria,Victoria,0,0,12,0,18,0,0,0,0,0,36,0,0,18,0,6,0,0,0,0,0,30
15837,200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),200500,Glenholme North,Glenholme North,0,0,27,0,0,0,0,0,0,0,27,0,0,21,0,0,0,0,0,0,0,21
