SA2_code_usual_residence_address,SA2_name_usual_residence_address,SA2_usual_residence_easting,SA2_usual_residence_northing,SA2_code_workplace_address,SA2_name_workplace_address,SA2_workplace_easting,SA2_workplace_northing,Work_at_home,Drive_a_private_car_truck_or_van,Drive_a_company_car_truck_or_van,Passenger_in_a_car_truck_van_or_company_bus,Public_bus,Train,Bicycle,Walk_or_jog,Ferry,Other,Total
120300,West Harbour Clearwater Cove,1746023.721,5924894.553,119800,West Harbour West,1744714.75,5924008.361,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
354400,Kew (Dunedin City),1404588.466,4913615.929,352300,Kenmure,1403589.379,4915408.933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
257400,Kahutara,1774092.182,5422217.569,250700,Pipitea-Kaiwharawhara,1749724.229,5429034.838,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6
157300,Ormiston North,1770308.741,5907396.66,145500,Onehunga-Te Papapa Industrial,1759864.198,5911824.346,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
317800,Bishopdale North,1566655.571,5185401.345,316400,McLeans Island,1559943.967,5187550.753,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
137400,Parnell East,1759352.661,5919586.999,134400,Kingsland,1755609.252,5918092.572,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
120800,Mairangi Bay South,1756114.99,5932111.285,131800,Freemans Bay,1756053.034,5920093.299,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
221000,Eltham,1711801.892,5634578.427,221700,King Edward Park,1709653.117,5617838.737,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
235500,Queenwood (Horowhenua District),1794257.234,5500807.613,234700,Donnelly Park,1792062.236,5501595.043,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
248800,Ngaio North,1748443.746,5432374.645,252400,Mount Cook East,1748808.125,5426136.249,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
319500,Avonhead East,1564332.629,5181831.641,326400,Addington North,1569113.391,5179011.619,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
353500,Maryhill,1404158.221,4914859.317,351000,Wakari,1404857.914,4918613.508,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
360200,Gore Main,1286029.256,4886338.868,360100,Gore Central,1286602.801,4886857.104,-999,99,30,9,-999,-999,-999,30,-999,-999,171
307700,Mayfield,1679473.474,5405015.469,308500,Riverlands,1681683.474,5402306.921,-999,51,6,6,-999,-999,-999,-999,-999,-999,66
242100,Totara Park,1775019.214,5447012.926,244000,Alicetown-Melling,1758746.6,5435754.596,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
122000,Swanson,1741248.281,5918942.99,145500,Onehunga-Te Papapa Industrial,1759864.198,5911824.346,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
315900,Sovereign Palms,1573131.406,5198362.777,325800,Christchurch Central-North,1570932.855,5181006.925,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
142500,Waikowhai South,1755582.535,5911469.942,145000,Onehunga Central,1759183.001,5912539.361,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
155600,Papatoetoe East,1766768.477,5906551.69,166000,Pukekohe Central,1769781.833,5880236.443,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
142000,Hillsborough North (Auckland),1756617.461,5913269.615,147900,Auckland Airport,1757873.858,5904865.704,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,42
143000,Saint Heliers North,1765996.021,5919890.15,132700,Hobson Ridge North,1757164.846,5920642.219,-999,9,-999,-999,12,-999,9,-999,-999,-999,36
136300,Sandringham North,1755057.049,5916967.219,126800,Takapuna Central,1757895.959,5927847.675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
165800,Rooseville Park,1769786.482,5881561.978,166100,Pukekohe Hospital,1768824.669,5879884.166,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
300600,Pohara-Abel Tasman,1593532.014,5472617.459,300500,Takaka,1584727.629,5476707.027,-999,189,15,12,-999,-999,12,-999,-999,-999,240
158300,Hilltop (Auckland),1769781.319,5905011.033,163200,Papakura Central,1772725.301,5896104.564,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
103100,Kerikeri South,1687138.248,6099211.35,102800,Riverview,1687602.224,6103459.297,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33
126400,Te Atatu South-Edmonton,1746381.482,5918882.031,147900,Auckland Airport,1757873.858,5904865.704,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,33
339400,Hadlow,1452351.467,5085050.939,340400,Highfield North,1458472.274,5083701.436,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
110500,Wellsford,1736627.742,5982495.647,145900,Penrose,1762344.246,5912451.073,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
130800,Glen Eden North,1747619.82,5914086.55,126800,Takapuna Central,1757895.959,5927847.675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
125600,Hillcrest North (Auckland),1755588.266,5927000.799,133700,Shortland Street,1757651.973,5920600.198,-999,6,-999,-999,12,-999,-999,-999,-999,-999,27
148600,Favona West,1760266.615,5908502.745,133300,Quay Street-Customs Street,1758388.036,5920736.217,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
327600,Spreydon North,1569316.494,5177862.387,323500,Middleton,1566336.442,5178900.439,-999,54,21,-999,-999,-999,6,-999,-999,-999,81
198400,Ngongotaha South,1881783.012,5778254.707,199300,Mangakakahi Central,1883178.266,5775023.39,-999,60,18,-999,-999,-999,-999,-999,-999,-999,84
337200,Chertsey,1516893.966,5147037.718,336900,Methven,1490509.055,5167990.58,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
117900,Waiake,1755810.707,5936251.105,136000,Eden Terrace,1756850.018,5918699.707,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
149200,Sunnyhills East,1768515.657,5914397.332,148100,Sunnyhills West-Pakuranga North,1766832.732,5913639.223,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
147600,Surfdale,1781099.905,5925820.719,134800,Auckland-University,1757717.235,5920148.171,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9
338300,Ashburton East,1500261.125,5138157.986,338100,Ashburton West,1499154.64,5138628.99,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
166400,Ararimu,1784944.131,5886805.447,144200,Ellerslie West,1760921.739,5914811.859,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
161100,Wattle Downs West,1766746.422,5897794.34,152700,Middlemore,1764081.673,5907928.505,-999,18,-999,-999,-999,9,-999,-999,-999,-999,30
361200,Rosedale,1243875.66,4852217.144,361500,Windsor ,1244517.898,4851423.98,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,36
104300,Opua (Far North District),1699985.572,6090614.537,102500,Waipapa,1683593.395,6103289.363,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
131000,Kelston South,1748129.656,5914507.809,131300,Wynyard-Viaduct,1756737.319,5921067.576,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,24
142200,Greenlane North,1759763.849,5915654.377,141500,Epsom East,1758446.314,5915266.925,-999,12,-999,-999,-999,-999,-999,6,-999,-999,24
185400,Te Kawa,1798061.505,5778430.047,184400,Sherwin Park,1805059.956,5789652.396,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
240500,Porirua East,1755730.83,5443696.174,242200,Trentham South,1771254.627,5442705.415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
330900,Opawa,1572703.456,5177374.728,328100,Sydenham Central,1570728.302,5178751.901,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,27
354400,Kew (Dunedin City),1404588.466,4913615.929,355200,St Kilda South,1406311.541,4913495.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
183700,Leamington South,1816921.783,5800599.702,176300,Te Rapa South,1797415.125,5818291.088,-999,9,6,-999,-999,-999,-999,-999,-999,-999,18
218100,Merrilands,1695343.731,5675482.717,217500,Bell Block West,1698465.389,5679283.944,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
155600,Papatoetoe East,1766768.477,5906551.69,135300,Symonds Street West,1757195.159,5919565.593,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
218400,Fitzroy-Glen Avon,1697194.375,5674380.644,216200,Port Taranaki,1689063.631,5675974.318,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
251200,Aro Valley,1747346.868,5426917.809,252900,Newtown North,1749269.949,5425406.38,-999,9,-999,-999,-999,-999,-999,6,-999,-999,24
319000,Bishopdale South,1566531.698,5184216.504,317300,Belfast East,1570680.635,5189324.369,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
151800,Massey Road West,1762413.568,5907418.609,154900,Papatoetoe Central,1765381.145,5906330.238,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
119800,West Harbour West,1744714.75,5924008.361,126600,Takapuna West,1757140.757,5927075.413,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27
146000,Mount Wellington North East,1764213.7,5915300.112,157600,Wiri West,1765702.429,5902587.403,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
306200,The Brook,1624399.254,5427829.824,305800,Suffolk,1618489.942,5425156.244,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
200500,Glenholme North,1884461.046,5772848.632,200100,Rotorua Central,1885223.088,5774125.294,-999,171,12,12,-999,-999,-999,51,-999,-999,258
303100,Wilkes Park,1615617.525,5422645.629,305600,Grampians,1622899.618,5428280.539,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
130200,Saint Marys Bay,1755742.138,5921373.412,131600,Grey Lynn North,1754733.35,5919385.919,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
336200,Leeston,1543380.421,5154516.323,334200,Bankside,1522384.309,5165597.238,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
123800,Ranui Domain,1742997.508,5918802.454,127000,Te Atatu South-Central,1747032.517,5919143.072,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
339700,Gleniti North,1455429.293,5085089.406,339900,Fairview,1454788.31,5077618.807,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18
138500,Newmarket,1758395.046,5918236.836,128700,Rosebank Peninsula,1749344.815,5917033.048,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
136500,New Lynn South,1749892.898,5912557.435,138500,Newmarket,1758395.046,5918236.836,-999,27,-999,-999,-999,15,-999,-999,-999,-999,45
152800,Mangere South East,1762633.818,5905013.587,148200,Favona North,1761068.3,5909234.2,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
235000,Makomako,1792385.258,5500494,236500,Otaki,1780625.624,5486454.868,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
328000,Halswell South,1564907.479,5173631.996,325500,Tower Junction,1568324.659,5179272.181,-999,27,6,-999,-999,-999,-999,-999,-999,-999,39
125200,Birkenhead West,1752796.657,5925237.351,138500,Newmarket,1758395.046,5918236.836,-999,30,-999,-999,9,-999,-999,-999,-999,-999,42
160300,Hillpark South,1769062.888,5901534.42,165000,Puni,1763924.667,5879822.687,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
360400,Mataura,1281552.053,4876845.966,359600,Waikaka,1288574.018,4901865.706,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
153200,Aorere North,1762595.308,5906498.041,154900,Papatoetoe Central,1765381.145,5906330.238,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
123200,Te Atatu Peninsula North West,1747044.953,5923099.742,128500,Te Atatu South-McLeod South,1747056.245,5917074.661,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
206300,Mangapapa South,2036453.017,5710219.527,205300,Te Arai,2026187.959,5709750.704,-999,6,-999,6,-999,-999,-999,-999,-999,-999,15
213200,Taradale South,1929132.974,5615928.123,208300,Puketapu-Eskdale,1926305.341,5627775.579,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
324800,St Albans East,1570709.525,5181690.84,317500,Russley,1564307.123,5184300.776,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,48
140300,Mount St John,1758660.28,5916697.062,150100,Otahuhu Central,1763496.513,5910014.13,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
343800,Weston,1437161.99,5005070.407,344200,Glen Warren,1440043.193,5004944.369,-999,24,9,-999,-999,-999,-999,-999,-999,-999,30
131600,Grey Lynn North,1754733.35,5919385.919,130200,Saint Marys Bay,1755742.138,5921373.412,-999,12,-999,-999,-999,-999,-999,6,-999,-999,18
220500,Cape Egmont,1675139.233,5648059.627,217700,Waiwhakaiho-Bell Block South,1700765.61,5678539.605,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
302100,Waimea West,1606798.923,5424631.802,302700,Hope,1611966.98,5420504.3,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
159000,Totara Heights,1769081.318,5903257.967,136000,Eden Terrace,1756850.018,5918699.707,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
119900,Unsworth Heights West,1752750.952,5930511.708,131300,Wynyard-Viaduct,1756737.319,5921067.576,-999,-999,-999,-999,18,-999,-999,-999,-999,-999,21
117900,Waiake,1755810.707,5936251.105,118300,Browns Bay Central,1755694.05,5935406.946,-999,57,-999,6,-999,-999,-999,6,-999,-999,78
327800,Avonside,1573377.519,5181004.102,327900,Linwood West,1572447.697,5180296.812,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
328200,Spreydon South,1568771.024,5177119.23,317300,Belfast East,1570680.635,5189324.369,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
152900,Botany Downs East,1771202.287,5913382.561,147800,Half Moon Bay West,1769016.729,5916091.797,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
112800,Hatfields Beach,1751160.766,5951497.079,113800,Silverdale Central (Auckland),1749765.496,5945528.858,-999,45,9,-999,-999,-999,-999,-999,-999,-999,57
240100,Aotea,1755896.469,5445342.732,250900,Thorndon,1748602.204,5429478.11,-999,30,-999,-999,-999,48,-999,-999,-999,-999,87
253800,Island Bay West,1748013.385,5421882.519,254400,Miramar Central,1752143.998,5424910.387,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
120700,West Harbour Luckens Point,1746002.26,5924064.489,116100,Kumeu Rural East,1740512.836,5928755.678,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
303300,Easby Park,1616595.031,5422732.179,302700,Hope,1611966.98,5420504.3,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
179400,Hamilton Central,1800941.222,5815100.414,178900,Frankton Junction ,1799207.279,5814351.077,-999,18,-999,-999,-999,-999,-999,6,-999,-999,27
178400,Enderley North,1802088.88,5818049.504,176300,Te Rapa South,1797415.125,5818291.088,-999,45,9,-999,-999,-999,-999,-999,-999,-999,57
245500,Waterloo West,1760999.451,5435597.641,244000,Alicetown-Melling,1758746.6,5435754.596,-999,12,9,-999,-999,-999,-999,-999,-999,-999,21
335300,Rolleston South West,1549534.703,5170706.848,325500,Tower Junction,1568324.659,5179272.181,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27
140100,Orakei East,1762545.845,5919809.658,133700,Shortland Street,1757651.973,5920600.198,-999,12,-999,-999,15,-999,-999,-999,-999,-999,36
170300,Tuakau South,1772043.364,5872138.048,152300,East Tamaki,1768053.531,5910316.154,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
118700,Browns Bay South East,1755176.551,5934253.095,133500,Grey Lynn East,1756182.21,5919023.466,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
336000,Lincoln West,1557892.182,5167594.099,334500,Newtons Road,1545044.187,5175724.886,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
209900,Raureka,1928242.7,5605126.386,210100,Tomoana,1931657.967,5606767.709,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
148200,Favona North,1761068.3,5909234.2,136100,Grafton,1757629.885,5919184.097,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
315300,Woodend,1572908.629,5203399.08,330700,Bromley North,1576269.078,5179749.509,-999,6,6,-999,-999,-999,-999,-999,-999,-999,15
335300,Rolleston South West,1549534.703,5170706.848,323000,Merivale,1569215.771,5181772.132,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
140900,Lynfield South,1753196.771,5911495.323,133500,Grey Lynn East,1756182.21,5919023.466,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
137200,Blockhouse Bay North,1751132.642,5913265.733,145000,Onehunga Central,1759183.001,5912539.361,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
